,Hour Count,Actual: ,Predicted: 
35124,35124,2512,2222.788371670493
35125,35125,2524,2222.788371670493
35126,35126,2448,2222.788371670493
35127,35127,2494,2222.788371670493
35128,35128,2487,2223.827484345909
35129,35129,2500,2247.1722503706665
35130,35130,2520,2254.0916781638653
35131,35131,2632,2469.8980850442304
35132,35132,2859,2686.21607803131
35133,35133,2812,2759.0514390591825
35134,35134,2756,2759.0514390591825
35135,35135,2645,2661.3083201876907
35136,35136,2474,2642.952409939162
35137,35137,2232,2417.503795668906
35138,35138,2015,2210.5430878319594
35139,35139,1960,2053.8143975744815
35140,35140,1889,1830.6613228046015
35141,35141,1816,1782.3116997320308
35142,35142,1791,1782.3116997320308
35143,35143,1862,1782.3116997320308
35144,35144,2014,1821.381042042581
35145,35145,2249,2003.2258492554065
35146,35146,2315,2197.6469141919556
35147,35147,2277,2234.8745469408327
35148,35148,2231,2222.788371670493
35149,35149,2196,2223.827484345909
35150,35150,2141,2235.3631838322103
35151,35151,2142,2235.3631838322103
35152,35152,2168,2235.3631838322103
35153,35153,2249,2247.1722503706665
35154,35154,2381,2254.0916781638653
35155,35155,2555,2428.616291017137
35156,35156,2789,2610.1205107374512
35157,35157,2797,2653.3651171462507
35158,35158,2711,2653.3651171462507
35159,35159,2599,2653.3651171462507
35160,35160,2424,2639.9701733105494
35161,35161,2194,2417.503795668906
35162,35162,1990,2210.5430878319594
35163,35163,1907,2053.8143975744815
35164,35164,1813,1830.6613228046015
35165,35165,1771,1782.3116997320308
35166,35166,1764,1782.3116997320308
35167,35167,1839,1782.3116997320308
35168,35168,1992,1821.381042042581
35169,35169,2173,1953.7426519360524
35170,35170,2247,2210.0661512269808
35171,35171,2225,2222.788371670493
35172,35172,2173,2222.788371670493
35173,35173,2130,2222.788371670493
35174,35174,2109,2223.827484345909
35175,35175,2138,2235.3631838322103
35176,35176,2166,2311.6553407267834
35177,35177,2261,2472.36315680051
35178,35178,2391,2468.8844808381436
35179,35179,2556,2604.6653670473347
35180,35180,2763,2824.0376612040536
35181,35181,2741,2896.873022231926
35182,35182,2675,2896.873022231926
35183,35183,2566,2830.9091407012343
35184,35184,2419,2809.8500201840825
35185,35185,2236,2552.796700123169
35186,35186,2050,2365.41585244852
35187,35187,1904,2096.45680039311
35188,35188,1815,1885.6441900210102
35189,35189,1793,1887.3682977609108
35190,35190,1723,1853.6568025457332
35191,35191,1733,1871.5907631453188
35192,35192,1802,1857.9388236438238
35193,35193,1908,1849.7933842017453
35194,35194,1920,1891.787180604715
35195,35195,1986,2083.6201640473055
35196,35196,2092,2083.6201640473055
35197,35197,2092,1981.4770851558374
35198,35198,1981,1964.0365528364455
35199,35199,2051,1995.749068296274
35200,35200,2131,1980.6690532182615
35201,35201,2200,2083.6201640473055
35202,35202,2219,2222.313926082174
35203,35203,2350,2392.1370459521777
35204,35204,2618,2758.073779673362
35205,35205,2618,2763.9776445487964
35206,35206,2550,2759.0514390591825
35207,35207,2458,2759.0514390591825
35208,35208,2328,2592.598789631206
35209,35209,2160,2417.503795668906
35210,35210,1979,2210.5430878319594
35211,35211,1853,2035.348857200503
35212,35212,1762,1827.7569889805666
35213,35213,1708,1759.8609724959028
35214,35214,1679,1759.8609724959028
35215,35215,1692,1759.8609724959028
35216,35216,1736,1796.824423980202
35217,35217,1819,1774.6062900575532
35218,35218,1817,1801.1026076601618
35219,35219,1853,1891.2740078761246
35220,35220,1971,1895.7173156340104
35221,35221,1897,1895.7173156340104
35222,35222,1927,1903.2023785479937
35223,35223,1881,1903.2023785479937
35224,35224,2010,1903.2023785479937
35225,35225,2067,1895.4393744575398
35226,35226,2139,1920.8803677336405
35227,35227,2296,2143.3616770304548
35228,35228,2623,2533.8137179032874
35229,35229,2647,2581.1707148348682
35230,35230,2571,2581.1707148348682
35231,35231,2458,2581.1707148348682
35232,35232,2297,2581.1707148348682
35233,35233,2096,2411.1854903858393
35234,35234,1916,2218.823991727261
35235,35235,1810,2063.3227156208977
35236,35236,1734,1885.805434733052
35237,35237,1694,1950.6036361234449
35238,35238,1685,1911.210715178338
35239,35239,1745,1871.5907631453188
35240,35240,1913,1821.381042042581
35241,35241,2182,1942.1754090112222
35242,35242,2337,2216.226435686357
35243,35243,2448,2267.9955675560186
35244,35244,2466,2283.7413752045913
35245,35245,2505,2235.0843341981113
35246,35246,2423,2256.948504961095
35247,35247,2498,2247.659146359829
35248,35248,2545,2247.659146359829
35249,35249,2568,2246.061496939515
35250,35250,2562,2252.980924732714
35251,35251,2692,2313.8613162528623
35252,35252,2864,2686.21607803131
35253,35253,2826,2901.1688862607275
35254,35254,2742,2852.1937385713422
35255,35255,2607,2759.0514390591825
35256,35256,2436,2759.0514390591825
35257,35257,2204,2545.350441446867
35258,35258,2029,2405.7119100775444
35259,35259,1959,2150.4857344560683
35260,35260,1883,1927.2041445920208
35261,35261,1827,1917.3059044263894
35262,35262,1806,1884.0331008832513
35263,35263,1854,1884.0331008832513
35264,35264,2017,1856.975300941477
35265,35265,2226,2075.212461656197
35266,35266,2322,2197.6469141919556
35267,35267,2419,2436.824337348318
35268,35268,2502,2436.824337348318
35269,35269,2487,2436.824337348318
35270,35270,2370,2436.824337348318
35271,35271,2344,2426.625477538094
35272,35272,2331,2255.6996050284006
35273,35273,2462,2255.6996050284006
35274,35274,2587,2252.7711374754354
35275,35275,2724,2325.947491523202
35276,35276,2870,2626.0273070696944
35277,35277,2878,2642.9756842644774
35278,35278,2806,2642.9756842644774
35279,35279,2679,2642.9756842644774
35280,35280,2491,2629.580740428776
35281,35281,2241,2417.503795668906
35282,35282,2075,2210.5430878319594
35283,35283,1944,2053.8143975744815
35284,35284,1856,1867.871474133466
35285,35285,1803,1782.3116997320308
35286,35286,1784,1782.3116997320308
35287,35287,1842,1782.3116997320308
35288,35288,2008,1821.381042042581
35289,35289,2255,1942.1754090112222
35290,35290,2383,2197.6469141919556
35291,35291,2401,2267.9955675560186
35292,35292,2365,2267.9955675560186
35293,35293,2359,2255.6996050284006
35294,35294,2329,2271.445412676973
35295,35295,2267,2255.6996050284006
35296,35296,2243,2271.445412676973
35297,35297,2272,2271.445412676973
35298,35298,2354,2268.5169451240085
35299,35299,2501,2325.947491523202
35300,35300,2779,2626.0273070696944
35301,35301,2808,2642.9756842644774
35302,35302,2741,2642.9756842644774
35303,35303,2627,2642.9756842644774
35304,35304,2463,2629.580740428776
35305,35305,2218,2417.503795668906
35306,35306,2009,2210.5430878319594
35307,35307,1887,2053.8143975744815
35308,35308,1841,1830.6613228046015
35309,35309,1797,1782.3116997320308
35310,35310,1793,1782.3116997320308
35311,35311,1860,1782.3116997320308
35312,35312,1999,1821.381042042581
35313,35313,2287,1942.1754090112222
35314,35314,2390,2197.6469141919556
35315,35315,2308,2234.8745469408327
35316,35316,2178,2245.851709682237
35317,35317,2080,2234.8745469408327
35318,35318,2041,2222.788371670493
35319,35319,2039,2233.7655344118966
35320,35320,2084,2243.61342975806
35321,35321,2173,2243.61342975806
35322,35322,2314,2240.6849622050963
35323,35323,2485,2325.947491523202
35324,35324,2759,2626.0273070696944
35325,35325,2799,2642.9756842644774
35326,35326,2725,2656.347353774863
35327,35327,2618,2642.9756842644774
35328,35328,2437,2629.580740428776
35329,35329,2201,2417.503795668906
35330,35330,1993,2210.5430878319594
35331,35331,1895,2062.913385428732
35332,35332,1811,1830.6613228046015
35333,35333,1790,1782.3116997320308
35334,35334,1772,1782.3116997320308
35335,35335,1814,1782.3116997320308
35336,35336,1963,1821.381042042581
35337,35337,2242,1942.1754090112222
35338,35338,2344,2197.6469141919556
35339,35339,2295,2234.8745469408327
35340,35340,2159,2255.6996050284006
35341,35341,2088,2245.851709682237
35342,35342,2084,2222.788371670493
35343,35343,2094,2233.7655344118966
35344,35344,2129,2223.827484345909
35345,35345,2213,2243.61342975806
35346,35346,2302,2256.4307698536686
35347,35347,2466,2325.947491523202
35348,35348,2700,2639.39897658008
35349,35349,2692,2642.9756842644774
35350,35350,2603,2642.9756842644774
35351,35351,2509,2642.9756842644774
35352,35352,2374,2629.580740428776
35353,35353,2172,2417.503795668906
35354,35354,1989,2210.5430878319594
35355,35355,1902,2062.913385428732
35356,35356,1818,1830.6613228046015
35357,35357,1761,1782.3116997320308
35358,35358,1737,1782.3116997320308
35359,35359,1755,1782.3116997320308
35360,35360,1787,1821.381042042581
35361,35361,1901,1830.6051545550479
35362,35362,1954,1870.7901552142134
35363,35363,1970,1933.130170213221
35364,35364,1913,1978.8220507524143
35365,35365,1874,2003.3971095116744
35366,35366,1869,2003.3971095116744
35367,35367,1931,2370.669856258397
35368,35368,1952,2370.669856258397
35369,35369,2047,2401.7437376116677
35370,35370,2152,2546.300503081157
35371,35371,2307,2595.7502380464553
35372,35372,2566,2548.239270922976
35373,35373,2583,2556.0478668817286
35374,35374,2506,2538.981098589046
35375,35375,2407,2564.308304771821
35376,35376,2279,2564.308304771821
35377,35377,2106,2417.503795668906
35378,35378,1945,2234.2387514183733
35379,35379,1822,2044.447845054754
35380,35380,1771,1827.7569889805666
35381,35381,1709,1759.8609724959028
35382,35382,1696,1759.8609724959028
35383,35383,1672,1759.8609724959028
35384,35384,1709,1796.824423980202
35385,35385,1792,1797.8093029029344
35386,35386,1823,1826.9626135125359
35387,35387,1875,1891.2740078761246
35388,35388,1814,1895.4393744575398
35389,35389,1813,1894.895515802896
35390,35390,1806,1894.895515802896
35391,35391,1854,1894.895515802896
35392,35392,1871,1973.5038071960316
35393,35393,2025,1910.2094025953488
35394,35394,2089,1982.6785595720928
35395,35395,2189,2351.7769879465777
35396,35396,2501,2523.8500667170333
35397,35397,2558,2599.1199504460237
35398,35398,2487,2599.1199504460237
35399,35399,2386,2599.1199504460237
35400,35400,2245,2585.7250066103225
35401,35401,2067,2386.6071268100022
35402,35402,1913,2195.128328140847
35403,35403,1825,2052.333802095399
35404,35404,1754,1830.6613228046015
35405,35405,1713,1782.3116997320308
35406,35406,1701,1782.3116997320308
35407,35407,1753,1782.3116997320308
35408,35408,1855,1821.381042042581
35409,35409,2049,1953.7426519360524
35410,35410,2140,2210.0661512269808
35411,35411,2147,2222.788371670493
35412,35412,2092,2222.788371670493
35413,35413,2043,2222.788371670493
35414,35414,2007,2223.827484345909
35415,35415,2025,2235.3631838322103
35416,35416,2089,2235.3631838322103
35417,35417,2223,2235.636550884365
35418,35418,2344,2242.555978677564
35419,35419,2491,2325.947491523202
35420,35420,2767,2626.0273070696944
35421,35421,2769,2642.9756842644774
35422,35422,2676,2642.9756842644774
35423,35423,2555,2642.9756842644774
35424,35424,2371,2629.580740428776
35425,35425,2138,2417.503795668906
35426,35426,1956,2210.5430878319594
35427,35427,1888,2053.8143975744815
35428,35428,1813,1830.6613228046015
35429,35429,1769,1782.3116997320308
35430,35430,1757,1782.3116997320308
35431,35431,1808,1782.3116997320308
35432,35432,1940,1821.381042042581
35433,35433,2219,1942.1754090112222
35434,35434,2304,2210.0661512269808
35435,35435,2303,2234.8745469408327
35436,35436,2210,2222.788371670493
35437,35437,2142,2222.788371670493
35438,35438,2085,2222.788371670493
35439,35439,2066,2222.788371670493
35440,35440,2164,2233.7655344118966
35441,35441,2219,2243.61342975806
35442,35442,2332,2229.707799463692
35443,35443,2464,2313.8613162528623
35444,35444,2715,2599.7310778556775
35445,35445,2735,2642.9756842644774
35446,35446,2659,2642.9756842644774
35447,35447,2579,2661.3083201876907
35448,35448,2391,2809.8500201840825
35449,35449,2153,2417.503795668906
35450,35450,1955,2210.5430878319594
35451,35451,1838,2053.8143975744815
35452,35452,1753,1830.6613228046015
35453,35453,1704,1782.3116997320308
35454,35454,1695,1782.3116997320308
35455,35455,1758,1782.3116997320308
35456,35456,1924,1821.381042042581
35457,35457,2215,1942.1754090112222
35458,35458,2316,2197.6469141919556
35459,35459,2255,2234.8745469408327
35460,35460,2161,2234.8745469408327
35461,35461,2111,2222.788371670493
35462,35462,2091,2223.827484345909
35463,35463,2154,2235.3631838322103
35464,35464,2194,2235.3631838322103
35465,35465,2233,2235.636550884365
35466,35466,2355,2240.6849622050963
35467,35467,2487,2313.8613162528623
35468,35468,2745,2626.0273070696944
35469,35469,2774,2642.9756842644774
35470,35470,2691,2656.347353774863
35471,35471,2564,2642.9756842644774
35472,35472,2386,2629.580740428776
35473,35473,2145,2417.503795668906
35474,35474,1947,2210.5430878319594
35475,35475,1840,2062.913385428732
35476,35476,1791,1830.6613228046015
35477,35477,1744,1782.3116997320308
35478,35478,1725,1782.3116997320308
35479,35479,1782,1782.3116997320308
35480,35480,1919,1821.381042042581
35481,35481,2206,1953.7426519360524
35482,35482,2295,2210.0661512269808
35483,35483,2235,2222.788371670493
35484,35484,2190,2222.788371670493
35485,35485,2130,2222.788371670493
35486,35486,2093,2223.827484345909
35487,35487,2122,2235.3631838322103
35488,35488,2186,2235.3631838322103
35489,35489,2258,2291.914757455753
35490,35490,2325,2501.03863484017
35491,35491,2435,2325.947491523202
35492,35492,2705,2639.39897658008
35493,35493,2746,2642.9756842644774
35494,35494,2663,2642.9756842644774
35495,35495,2551,2642.9756842644774
35496,35496,2378,2629.580740428776
35497,35497,2158,2417.503795668906
35498,35498,1959,2210.5430878319594
35499,35499,1870,2053.8143975744815
35500,35500,1810,1830.6613228046015
35501,35501,1759,1782.3116997320308
35502,35502,1754,1782.3116997320308
35503,35503,1805,1782.3116997320308
35504,35504,1926,1821.381042042581
35505,35505,2194,1942.1754090112222
35506,35506,2300,2197.6469141919556
35507,35507,2304,2245.851709682237
35508,35508,2285,2255.6996050284006
35509,35509,2275,2245.851709682237
35510,35510,2205,2258.1476722098546
35511,35511,2095,2258.1476722098546
35512,35512,2162,2222.788371670493
35513,35513,2254,2258.1476722098546
35514,35514,2347,2265.067100003054
35515,35515,2446,2325.947491523202
35516,35516,2679,2644.3599429929077
35517,35517,2694,2642.9756842644774
35518,35518,2613,2642.9756842644774
35519,35519,2517,2642.9756842644774
35520,35520,2375,2629.580740428776
35521,35521,2182,2417.503795668906
35522,35522,1998,2210.5430878319594
35523,35523,1927,2053.8143975744815
35524,35524,1836,1830.6613228046015
35525,35525,1781,1782.3116997320308
35526,35526,1750,1782.3116997320308
35527,35527,1762,1782.3116997320308
35528,35528,1833,1821.381042042581
35529,35529,1927,1830.6051545550479
35530,35530,2010,1870.7901552142134
35531,35531,2018,1933.130170213221
35532,35532,1945,1933.130170213221
35533,35533,1897,1933.130170213221
35534,35534,1825,1933.130170213221
35535,35535,1767,1933.130170213221
35536,35536,1747,1933.130170213221
35537,35537,1825,1933.130170213221
35538,35538,1943,1965.0372411293133
35539,35539,2154,2210.6052558156853
35540,35540,2480,2547.359927577038
35541,35541,2584,2538.981098589046
35542,35542,2535,2583.129780397644
35543,35543,2433,2583.129780397644
35544,35544,2336,2583.129780397644
35545,35545,2217,2417.503795668906
35546,35546,2066,2210.5430878319594
35547,35547,1963,2044.447845054754
35548,35548,1882,1836.637140994275
35549,35549,1823,1770.2024763558122
35550,35550,1780,1770.2024763558122
35551,35551,1797,1770.2024763558122
35552,35552,1861,1805.7045759939108
35553,35553,1935,1890.4295907162864
35554,35554,1978,1882.7093989674274
35555,35555,1942,1891.2740078761246
35556,35556,1865,1895.7173156340104
35557,35557,1749,1895.7173156340104
35558,35558,1691,1895.7173156340104
35559,35559,1701,1895.7173156340104
35560,35560,1747,1895.7173156340104
35561,35561,1817,1895.7173156340104
35562,35562,1987,1898.7967137821586
35563,35563,2205,2075.21983529376
35564,35564,2556,2556.723919927271
35565,35565,2656,2599.1199504460237
35566,35566,2617,2599.1199504460237
35567,35567,2526,2599.1199504460237
35568,35568,2365,2585.7250066103225
35569,35569,2180,2386.6071268100022
35570,35570,2005,2195.128328140847
35571,35571,1859,2041.7500193330857
35572,35572,1797,1888.3992877633714
35573,35573,1799,1812.5899345992261
35574,35574,1809,1797.157673256777
35575,35575,1859,1797.157673256777
35576,35576,2049,1848.6783631170124
35577,35577,2380,2014.7930921802367
35578,35578,2503,2232.0266504783276
35579,35579,2420,2222.788371670493
35580,35580,2262,2222.788371670493
35581,35581,2121,2222.788371670493
35582,35582,2031,2222.788371670493
35583,35583,2009,2222.788371670493
35584,35584,2029,2222.788371670493
35585,35585,2092,2222.788371670493
35586,35586,2224,2229.707799463692
35587,35587,2414,2313.8613162528623
35588,35588,2722,2636.4167399514677
35589,35589,2843,2653.3651171462507
35590,35590,2784,2653.3651171462507
35591,35591,2677,2653.3651171462507
35592,35592,2492,2639.9701733105494
35593,35593,2261,2417.503795668906
35594,35594,2054,2210.5430878319594
35595,35595,1937,2057.5130327583397
35596,35596,1871,1903.6525147830794
35597,35597,1868,1812.5899345992261
35598,35598,1861,1858.9746544592476
35599,35599,1900,1812.5899345992261
35600,35600,2093,1821.381042042581
35601,35601,2413,2014.7930921802367
35602,35602,2509,2232.0266504783276
35603,35603,2398,2222.788371670493
35604,35604,2251,2222.788371670493
35605,35605,2126,2222.788371670493
35606,35606,2047,2223.827484345909
35607,35607,2040,2235.3631838322103
35608,35608,2076,2235.3631838322103
35609,35609,2147,2235.636550884365
35610,35610,2265,2229.707799463692
35611,35611,2430,2313.8613162528623
35612,35612,2710,2636.4167399514677
35613,35613,2794,2653.3651171462507
35614,35614,2742,2653.3651171462507
35615,35615,2630,2653.3651171462507
35616,35616,2450,2639.9701733105494
35617,35617,2221,2417.503795668906
35618,35618,2022,2210.5430878319594
35619,35619,1948,2062.913385428732
35620,35620,1879,1830.6613228046015
35621,35621,1839,1812.5899345992261
35622,35622,1838,1788.0027229127954
35623,35623,1909,1788.0027229127954
35624,35624,2070,1821.381042042581
35625,35625,2384,1953.7426519360524
35626,35626,2482,2232.0266504783276
35627,35627,2363,2222.788371670493
35628,35628,2182,2222.788371670493
35629,35629,2107,2223.827484345909
35630,35630,2055,2235.3631838322103
35631,35631,2068,2235.3631838322103
35632,35632,2068,2235.3631838322103
35633,35633,2190,2247.1722503706665
35634,35634,2304,2254.0916781638653
35635,35635,2437,2428.616291017137
35636,35636,2712,2636.4167399514677
35637,35637,2780,2653.3651171462507
35638,35638,2716,2653.3651171462507
35639,35639,2614,2653.3651171462507
35640,35640,2450,2639.9701733105494
35641,35641,2229,2417.503795668906
35642,35642,2036,2210.5430878319594
35643,35643,1948,2057.5130327583397
35644,35644,1899,1903.6525147830794
35645,35645,1854,1873.6344146999775
35646,35646,1850,1812.5899345992261
35647,35647,1925,1788.0027229127954
35648,35648,2080,1848.6783631170124
35649,35649,2394,2014.7930921802367
35650,35650,2464,2232.0266504783276
35651,35651,2390,2222.788371670493
35652,35652,2254,2222.788371670493
35653,35653,2094,2222.788371670493
35654,35654,2036,2222.788371670493
35655,35655,2071,2222.788371670493
35656,35656,2159,2222.788371670493
35657,35657,2239,2235.0843341981113
35658,35658,2330,2229.707799463692
35659,35659,2476,2313.8613162528623
35660,35660,2757,2626.0273070696944
35661,35661,2836,2642.9756842644774
35662,35662,2770,2642.9756842644774
35663,35663,2664,2642.9756842644774
35664,35664,2489,2639.9701733105494
35665,35665,2275,2417.503795668906
35666,35666,2115,2210.5430878319594
35667,35667,1998,2053.8143975744815
35668,35668,1914,1830.6613228046015
35669,35669,1861,1782.3116997320308
35670,35670,1859,1782.3116997320308
35671,35671,1917,1782.3116997320308
35672,35672,2057,1821.381042042581
35673,35673,2339,1953.7426519360524
35674,35674,2423,2210.0661512269808
35675,35675,2315,2234.8745469408327
35676,35676,2177,2222.788371670493
35677,35677,2083,2222.788371670493
35678,35678,1996,2222.788371670493
35679,35679,1964,2222.788371670493
35680,35680,1981,2222.788371670493
35681,35681,2058,2222.788371670493
35682,35682,2160,2229.707799463692
35683,35683,2329,2313.8613162528623
35684,35684,2621,2636.4167399514677
35685,35685,2705,2653.3651171462507
35686,35686,2650,2653.3651171462507
35687,35687,2571,2653.3651171462507
35688,35688,2449,2639.9701733105494
35689,35689,2268,2417.503795668906
35690,35690,2085,2210.5430878319594
35691,35691,2000,2057.5130327583397
35692,35692,1914,1839.8162731485832
35693,35693,1868,1797.157673256777
35694,35694,1847,1858.9746544592476
35695,35695,1871,1858.9746544592476
35696,35696,1921,1823.8878212450913
35697,35697,2051,1880.1829446413055
35698,35698,2105,1896.649358510917
35699,35699,2109,1933.130170213221
35700,35700,2027,1933.130170213221
35701,35701,1908,1933.130170213221
35702,35702,1843,1933.130170213221
35703,35703,1769,1963.742035674402
35704,35704,1769,1933.130170213221
35705,35705,1812,1933.130170213221
35706,35706,1949,1965.0372411293133
35707,35707,2145,2210.6052558156853
35708,35708,2459,2547.359927577038
35709,35709,2565,2564.308304771821
35710,35710,2515,2564.308304771821
35711,35711,2441,2564.308304771821
35712,35712,2321,2583.129780397644
35713,35713,2157,2417.503795668906
35714,35714,1990,2210.5430878319594
35715,35715,1895,2035.348857200503
35716,35716,1811,1827.7569889805666
35717,35717,1765,1774.4321476903763
35718,35718,1749,1774.4321476903763
35719,35719,1756,1765.5519956766675
35720,35720,1787,1796.824423980202
35721,35721,1880,1797.8093029029344
35722,35722,1906,1826.9626135125359
35723,35723,1870,1891.2740078761246
35724,35724,1811,1894.895515802896
35725,35725,1756,1948.404647532166
35726,35726,1724,2175.3024013911736
35727,35727,1741,2175.3024013911736
35728,35728,1812,2284.177285100459
35729,35729,1911,2303.442099915274
35730,35730,2067,2466.324917923389
35731,35731,2268,2797.2195202959533
35732,35732,2540,2862.50101692097
35733,35733,2651,2677.501060287467
35734,35734,2581,2659.6343157944093
35735,35735,2461,2599.1199504460237
35736,35736,2291,2585.7250066103225
35737,35737,2091,2386.6071268100022
35738,35738,1912,2195.128328140847
35739,35739,1840,2052.333802095399
35740,35740,1765,1830.6613228046015
35741,35741,1725,1788.0027229127954
35742,35742,1723,1788.0027229127954
35743,35743,1784,1788.0027229127954
35744,35744,1915,1821.381042042581
35745,35745,2168,1953.7426519360524
35746,35746,2262,2232.0266504783276
35747,35747,2230,2222.788371670493
35748,35748,2184,2235.3631838322103
35749,35749,2181,2260.840876102482
35750,35750,2191,2351.984346594215
35751,35751,2227,2370.669856258397
35752,35752,2308,2407.9246341139446
35753,35753,2429,2401.7437376116677
35754,35754,2557,2604.927108960307
35755,35755,2669,2603.61582170104
35756,35756,2847,2634.3038536027516
35757,35757,2877,2653.3651171462507
35758,35758,2761,2653.3651171462507
35759,35759,2620,2653.3651171462507
35760,35760,2419,2639.9701733105494
35761,35761,2178,2539.5139484522456
35762,35762,1984,2254.0745666357643
35763,35763,1865,2070.7116761851985
35764,35764,1826,1830.6613228046015
35765,35765,1769,1909.419174498881
35766,35766,1759,1788.0027229127954
35767,35767,1767,1788.0027229127954
35768,35768,1918,1821.381042042581
35769,35769,2177,1953.7426519360524
35770,35770,2264,2232.0266504783276
35771,35771,2226,2222.788371670493
35772,35772,2223,2223.827484345909
35773,35773,2267,2247.659146359829
35774,35774,2370,2351.984346594215
35775,35775,2365,2235.3631838322103
35776,35776,2341,2235.3631838322103
35777,35777,2412,2383.0582279474856
35778,35778,2458,2527.6149934169744
35779,35779,2535,2664.4463311522145
35780,35780,2760,2613.758101527713
35781,35781,2792,2626.9536341685157
35782,35782,2696,2653.3651171462507
35783,35783,2572,2653.3651171462507
35784,35784,2376,2639.9701733105494
35785,35785,2147,2417.503795668906
35786,35786,1960,2210.5430878319594
35787,35787,1866,2053.8143975744815
35788,35788,1823,1830.6613228046015
35789,35789,1771,1788.0027229127954
35790,35790,1750,1788.0027229127954
35791,35791,1786,1788.0027229127954
35792,35792,1947,1821.381042042581
35793,35793,2202,1953.7426519360524
35794,35794,2268,2232.0266504783276
35795,35795,2203,2222.788371670493
35796,35796,2130,2222.788371670493
35797,35797,2095,2235.3631838322103
35798,35798,2093,2235.3631838322103
35799,35799,2098,2260.840876102482
35800,35800,2155,2260.840876102482
35801,35801,2220,2247.1722503706665
35802,35802,2333,2254.0916781638653
35803,35803,2473,2538.3418611723596
35804,35804,2691,2613.758101527713
35805,35805,2763,2653.3651171462507
35806,35806,2681,2653.3651171462507
35807,35807,2559,2653.3651171462507
35808,35808,2382,2639.9701733105494
35809,35809,2159,2417.503795668906
35810,35810,1962,2210.5430878319594
35811,35811,1894,2062.913385428732
35812,35812,1819,1830.6613228046015
35813,35813,1774,1788.0027229127954
35814,35814,1751,1788.0027229127954
35815,35815,1804,1788.0027229127954
35816,35816,1932,1821.381042042581
35817,35817,2196,1953.7426519360524
35818,35818,2268,2232.0266504783276
35819,35819,2200,2222.788371670493
35820,35820,2112,2222.788371670493
35821,35821,2076,2223.827484345909
35822,35822,2078,2235.3631838322103
35823,35823,2112,2260.840876102482
35824,35824,2155,2370.669856258397
35825,35825,2221,2235.636550884365
35826,35826,2322,2254.0916781638653
35827,35827,2461,2428.616291017137
35828,35828,2699,2613.758101527713
35829,35829,2787,2653.3651171462507
35830,35830,2706,2642.9756842644774
35831,35831,2592,2642.9756842644774
35832,35832,2412,2639.9701733105494
35833,35833,2190,2417.503795668906
35834,35834,2038,2210.5430878319594
35835,35835,1916,2062.913385428732
35836,35836,1832,1830.6613228046015
35837,35837,1783,1782.3116997320308
35838,35838,1773,1782.3116997320308
35839,35839,1822,1782.3116997320308
35840,35840,1941,1821.381042042581
35841,35841,2197,1953.7426519360524
35842,35842,2270,2232.0266504783276
35843,35843,2216,2222.788371670493
35844,35844,2165,2223.827484345909
35845,35845,2139,2235.3631838322103
35846,35846,2125,2260.840876102482
35847,35847,2157,2370.669856258397
35848,35848,2215,2370.669856258397
35849,35849,2304,2401.7437376116677
35850,35850,2381,2332.3142540461768
35851,35851,2480,2629.5382291084475
35852,35852,2647,2613.758101527713
35853,35853,2675,2653.3651171462507
35854,35854,2587,2653.3651171462507
35855,35855,2512,2653.3651171462507
35856,35856,2370,2639.9701733105494
35857,35857,2189,2417.503795668906
35858,35858,2036,2210.5430878319594
35859,35859,1919,2062.913385428732
35860,35860,1832,1830.6613228046015
35861,35861,1774,1788.0027229127954
35862,35862,1745,1788.0027229127954
35863,35863,1760,1788.0027229127954
35864,35864,1826,1821.381042042581
35865,35865,1892,1830.6051545550479
35866,35866,1921,1870.7901552142134
35867,35867,1919,1933.130170213221
35868,35868,1871,1933.130170213221
35869,35869,1833,1978.8220507524143
35870,35870,1818,2003.3971095116744
35871,35871,1828,2317.731957902321
35872,35872,1854,2317.731957902321
35873,35873,1937,2015.2061760501304
35874,35874,2074,2039.5429997368967
35875,35875,2236,2504.5538701103674
35876,35876,2481,2513.938816326562
35877,35877,2574,2564.308304771821
35878,35878,2517,2564.308304771821
35879,35879,2415,2564.308304771821
35880,35880,2286,2564.308304771821
35881,35881,2161,2417.503795668906
35882,35882,2000,2210.5430878319594
35883,35883,1865,2044.447845054754
35884,35884,1766,1827.7569889805666
35885,35885,1711,1765.5519956766675
35886,35886,1683,1765.5519956766675
35887,35887,1694,1765.5519956766675
35888,35888,1746,1796.824423980202
35889,35889,1824,1797.8093029029344
35890,35890,1849,1839.8671589670817
35891,35891,1869,1891.2740078761246
35892,35892,1832,1903.2023785479937
35893,35893,1811,1894.895515802896
35894,35894,1828,1948.404647532166
35895,35895,1864,2200.4015610550387
35896,35896,1933,2200.4015610550387
35897,35897,2047,2158.5137523531052
35898,35898,2128,1982.6785595720928
35899,35899,2253,2268.854093560166
35900,35900,2444,2498.546769104815
35901,35901,2550,2573.816652833805
35902,35902,2481,2599.1199504460237
35903,35903,2428,2599.1199504460237
35904,35904,2282,2585.7250066103225
35905,35905,2075,2386.6071268100022
35906,35906,1893,2195.128328140847
35907,35907,1835,2052.333802095399
35908,35908,1765,1830.6613228046015
35909,35909,1728,1782.3116997320308
35910,35910,1723,1782.3116997320308
35911,35911,1786,1782.3116997320308
35912,35912,1917,1821.381042042581
35913,35913,2180,1953.7426519360524
35914,35914,2271,2210.0661512269808
35915,35915,2210,2222.788371670493
35916,35916,2134,2222.788371670493
